step,time,mid_price,reservation_price_as,half_spread_as,u_skew,u_spr,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
364,3.64,102.19095397816034,102.2030043474406,1.2271017980432495,-0.0,0.0,100.97590254939735,103.43010614548385,0,19.727048984397427,19.727048984397427,2.345127434838898,2.345127434838898,0.023178430223221858,0.023178430223221858,False,False
365,3.65,102.47997916954564,102.19095397816034,1.2251017980432493,-0.0,0.0,100.96585218011708,103.41605577620359,0,19.727048984397427,19.727048984397427,2.349822383091835,2.349822383091835,0.023224290413881854,0.023224290413881854,False,False
366,3.66,102.25705577693206,102.47997916954564,1.2231017980432495,-0.0,0.0,101.2568773715024,103.70308096758889,0,19.727048984397427,19.727048984397427,2.3545267306374713,2.3545267306374713,0.023270240257173502,0.023270240257173502,False,False
367,3.67,102.07448017958829,102.25705577693206,1.2211017980432493,-0.0,0.0,101.03595397888881,103.47815757497531,0,19.727048984397427,19.727048984397427,2.3592404962931357,2.3592404962931357,0.023316279924027405,0.023316279924027405,False,False
368,3.68,102.6363223518342,102.07448017958829,1.2191017980432495,-0.0,0.0,100.85537838154504,103.29358197763155,0,19.727048984397427,19.727048984397427,2.3639636989139308,2.3639636989139308,0.023362409585683586,0.023362409585683586,False,False
369,3.69,102.68507284791453,102.6363223518342,1.2171017980432493,-0.0,0.0,101.41922055379095,103.85342414987744,0,19.727048984397427,19.727048984397427,2.3686963573927073,2.3686963573927073,0.023408629413691373,0.023408629413691373,False,False
370,3.7,102.69745614465052,102.68507284791453,1.2151017980432495,-0.0,0.0,101.46997104987128,103.90017464595778,0,19.727048984397427,19.727048984397427,2.373438490660038,2.373438490660038,0.023454939579908296,0.023454939579908296,False,False
371,3.71,102.41783421269075,102.69745614465052,1.2131017980432492,-0.0,0.0,101.48435434660726,103.91055794269377,0,19.727048984397427,19.727048984397427,2.378190117684496,2.378190117684496,0.023501340256502856,0.023501340256502856,False,False
372,3.72,102.3624941946736,102.41783421269075,1.2111017980432495,-0.0,0.0,101.2067324146475,103.628936010734,0,19.727048984397427,19.727048984397427,2.3829512574726293,2.3829512574726293,0.023547831615954418,0.023547831615954418,False,False
373,3.73,102.52148064525673,102.3624941946736,1.2091017980432492,-0.0,0.0,101.15339239663035,103.57159599271685,0,19.727048984397427,19.727048984397427,2.387721929068936,2.387721929068936,0.023594413831051986,0.023594413831051986,False,False
374,3.74,102.76673923638651,102.52148064525673,1.2071017980432495,-0.0,0.0,101.31437884721348,103.72858244329998,0,19.727048984397427,19.727048984397427,2.3925021515561427,2.3925021515561427,0.023641087074896983,0.023641087074896983,False,False
375,3.75,102.96147193865534,102.76673923638651,1.2051017980432492,-0.0,0.0,101.56163743834327,103.97184103442976,0,19.727048984397427,19.727048984397427,2.3972919440551794,2.3972919440551794,0.023687851520903136,0.023687851520903136,False,False
376,3.7600000000000002,103.08429177407785,102.96147193865534,1.2031017980432495,-0.0,0.0,101.75837014061209,104.16457373669859,0,19.727048984397427,19.727048984397427,2.402091325725155,2.402091325725155,0.023734707342795036,0.023734707342795036,False,False
377,3.77,102.86482423916844,103.08429177407785,1.2011017980432492,-0.0,0.0,101.8831899760346,104.28539357212111,0,19.727048984397427,19.727048984397427,2.406900315763636,2.406900315763636,0.0237816547146118,0.0237816547146118,False,False
378,3.7800000000000002,102.70590434814343,102.86482423916844,1.1991017980432495,-0.0,0.0,101.6657224411252,104.06392603721169,0,19.727048984397427,19.727048984397427,2.4117189334066236,2.4117189334066236,0.023828693810705626,0.023828693810705626,False,False
379,3.79,103.00338400608061,102.70590434814343,1.1971017980432492,-0.0,0.0,101.50880255010019,103.90300614618668,0,19.727048984397427,19.727048984397427,2.416547197928526,2.416547197928526,0.023875824805741686,0.023875824805741686,False,False
380,3.8000000000000003,102.95529656666653,103.00338400608061,1.1951017980432495,-0.0,0.0,101.80828220803735,104.19848580412386,0,19.727048984397427,19.727048984397427,2.421385128642442,2.421385128642442,0.023923047874700454,0.023923047874700454,False,False
381,3.81,103.18203266241787,102.95529656666653,1.1931017980432492,-0.0,0.0,101.76219476862329,104.14839836470978,0,19.727048984397427,19.727048984397427,2.426232744900136,2.426232744900136,0.023970363192877486,0.023970363192877486,False,False
382,3.8200000000000003,102.98430723253095,103.18203266241787,1.1911017980432494,-0.0,0.0,101.99093086437462,104.37313446046112,0,19.727048984397427,19.727048984397427,2.43109006609201,2.43109006609201,0.024017770935882643,0.024017770935882643,False,False
383,3.83,102.83434456487404,102.98430723253095,1.1891017980432492,-0.0,0.0,101.7952054344877,104.1734090305742,-1,123.90045801497163,21.06611345009759,2.4359571116473893,2.4359571116473893,0.02406527127964253,0.02406527127964253,False,True
384,3.84,102.78031353900663,103.30234456487405,1.1871017980432494,0.2,0.1,102.2152427668308,104.7894463629173,-1,123.90045801497163,21.120144475965006,4.3074226992317985,1.1324005315271346,0.04215971017554987,0.011260130102185517,False,False
385,3.85,102.73153431697116,103.24431353900663,1.1851017980432494,0.2,0.1,102.15921174096339,104.72941533704987,-1,123.90045801497163,21.16892369800047,4.298816462938394,1.1392153587535234,0.04207727262956007,0.011327508720143209,False,False
386,3.86,102.6789196320799,103.19153431697116,1.1831017980432494,0.2,0.1,102.10843251892791,104.67463611501441,-1,123.90045801497163,21.221538382891737,4.290227421916511,1.1460711978558469,0.041994992720071345,0.011395288191942021,False,False
387,3.87,102.64593207700065,103.1349196320799,1.1811017980432494,0.2,0.1,102.05381783403665,104.61602143012315,-1,123.90045801497163,21.254525937970982,4.281655541810098,1.1529682956450527,0.04191287015976042,0.011463470874323978,False,False
388,3.88,102.65337764428497,103.09793207700065,1.1791017980432494,0.2,0.1,102.01883027895741,104.5770338750439,-1,123.90045801497163,21.24708037068666,4.27310078833156,1.159906900417455,0.04183090466176986,0.011532059137549067,False,False
389,3.89,102.99713664489495,103.10137764428497,1.1771017980432494,0.2,0.1,102.02427584624172,104.57847944232822,-1,123.90045801497163,20.903321370076682,4.264563127261813,1.166887261963526,0.04174909593970877,0.011601055365467072,False,False
390,3.9,102.88850247868373,103.44113664489495,1.1751017980432494,0.2,0.1,102.3660348468517,104.91623844293821,-1,123.90045801497163,21.0119555362879,4.256042524450322,1.1739096315770352,0.04166744370765452,0.011670461955593181,False,False
391,3.91,102.98311991828923,103.32850247868373,1.1731017980432494,0.2,0.1,102.25540068064049,104.80160427672698,-1,123.90045801497163,20.9173380966824,4.247538945814603,1.1809742620640968,0.041585947680148116,0.011740281319181478,False,False
392,3.92,103.18915899891978,103.41911991828923,1.1711017980432494,0.2,0.1,102.34801812024598,104.89022171633248,-1,123.90045801497163,20.711299016051854,4.23905235734027,1.1880814077521216,0.04150460757219632,0.011810515881298334,False,False
393,3.93,103.2436880516062,103.62115899891978,1.1691017980432494,0.2,0.1,102.55205720087653,105.09026079696304,-1,123.90045801497163,20.656769963365434,4.230582725081079,1.1952313244991213,0.04142342309927172,0.011881168080898563,False,False
394,3.94,103.26581067612193,103.6716880516062,1.1671017980432494,0.2,0.1,102.60458625356296,105.13878984964944,-1,123.90045801497163,20.634647338849703,4.222130015158429,1.202424269702922,0.041342393977309766,0.011952240370900813,False,False
395,3.95,102.77563625041391,103.68981067612194,1.1651017980432494,0.2,0.1,102.62470887807869,105.15491247416519,-1,123.90045801497163,21.124821764557723,4.213694193761469,1.2096605023102598,0.04126151992270988,0.012023735218261278,False,False
396,3.96,102.70298412090015,103.19563625041391,1.1631017980432494,0.2,0.1,102.13253445237066,104.65873804845717,-1,123.90045801497163,21.19747389407148,4.205275227146843,1.2169402828263416,0.04118080065233409,0.01209565510405175,False,False
397,3.97,102.505952514438,103.11898412090015,1.1611017980432494,0.2,0.1,102.0578823228569,104.58008591894341,-1,123.90045801497163,21.39450550053364,4.196873081638732,1.2242638733240345,0.041100235883508085,0.012168002523534116,False,False
398,3.98,102.86630090398742,102.917952514438,1.1591017980432494,0.2,0.1,101.85885071639476,104.37705431248125,-1,123.90045801497163,21.03415711098421,4.188487723628663,1.231631537453388,0.041019825334020044,0.01224077998623796,False,False
399,3.99,102.63646010454977,103.27430090398742,1.1571017980432494,0.2,0.1,102.21719910594418,104.73140270203068,0,21.683258909027458,21.683258909027458,4.180119119574954,1.2390435404511062,0.04093956872211646,0.01231399001603739,True,False
400,4.0,102.43688970790096,102.63646010454977,1.1551017980432494,-0.0,0.0,101.48135830650652,103.79156190259302,0,21.683258909027458,21.683258909027458,2.5202037303602913,2.5202037303602913,0.02488711705218849,0.02488711705218849,False,False
401,4.01,102.2844948162389,102.43688970790096,1.1531017980432494,-0.0,0.0,101.28378790985771,103.58999150594421,0,21.683258909027458,21.683258909027458,2.5252491815904134,2.5252491815904134,0.02493631465600521,0.02493631465600521,False,False
402,4.0200000000000005,102.3679892079873,102.2844948162389,1.1511017980432494,-0.0,0.0,101.13339301819566,103.43559661428215,0,21.683258909027458,21.683258909027458,2.530304733820665,2.530304733820665,0.02498560826385343,0.02498560826385343,False,False
403,4.03,102.20794686866694,102.3679892079873,1.1491017980432492,-0.0,0.0,101.21888740994406,103.51709100603055,0,21.683258909027458,21.683258909027458,2.535370407273189,2.535370407273189,0.025034998058080515,0.025034998058080515,False,False
404,4.04,101.93266936885135,102.20794686866694,1.1471017980432494,-0.0,0.0,101.06084507062369,103.35504866671019,-1,125.03830757573765,23.105638206886297,2.540446222210723,2.540446222210723,0.025084484221361114,0.025084484221361114,False,True
405,4.05,102.05526244494627,102.31666936885135,1.1451017980432494,0.2,0.1,101.2715675708081,103.7617711668946,-1,125.03830757573765,22.983045130791382,4.130257458445327,1.2844617302654542,0.04046124601993195,0.01276247726771651,False,False
406,4.0600000000000005,102.25676459914358,102.43526244494626,1.1431017980432494,0.2,0.1,101.39216064690301,103.87836424298952,-1,125.03830757573765,22.781542976594068,4.122005198539057,1.2921916672682585,0.040382059120742664,0.012838787156900566,False,False
407,4.07,102.64352329618121,102.63276459914358,1.1411017980432492,0.2,0.1,101.59166280110034,104.07386639718683,-1,125.03830757573765,22.394784279556433,4.113769426659194,1.2999681233106415,0.04030302392167895,0.012915550329918868,False,False
408,4.08,102.45821667394978,103.01552329618121,1.1391017980432494,0.2,0.1,101.97642149813797,104.45462509422447,-1,125.03830757573765,22.58009090178787,4.1055501098624045,1.3077913783458603,0.04022414014511655,0.012992769443265995,False,False
409,4.09,102.19370844729144,102.82621667394977,1.1371017980432494,0.2,0.1,101.78911487590652,104.26331847199303,-1,125.03830757573765,22.844599128446205,4.09734721527153,1.315661714011941,0.04014540751389073,0.01307044716857042,False,False
410,4.1,102.17322910596923,102.55770844729145,1.1351017980432494,0.2,0.1,101.5226066492482,103.9928102453347,-1,125.03830757573765,22.86507846976842,4.089160710075095,1.323579413641818,0.0400668257512925,0.013148586192674672,False,False
411,4.11,102.03076169308669,102.53322910596923,1.1331017980432494,0.2,0.1,101.50012730792598,103.96633090401248,-1,125.03830757573765,23.00754588265096,4.080990561526837,1.3315447622735328,0.0399883945810644,0.013227189217717372,False,False
412,4.12,102.0902639073238,102.38676169308668,1.1311017980432494,0.2,0.1,101.35565989504343,103.81786349112994,-1,125.03830757573765,22.948043668413845,4.072836736946266,1.3395580466604966,0.03991011372740705,0.013306258961214512,False,False
413,4.13,102.05307257188659,102.4422639073238,1.1291017980432494,0.2,0.1,101.41316210928056,103.87136570536705,-1,125.03830757573765,22.98523500385106,4.064699203718189,1.3476195552818124,0.03983198291497492,0.013385798156141826,False,False
414,4.14,101.77747071651702,102.40107257188659,1.1271017980432494,0.2,0.1,101.37397077384334,103.82817436992984,-1,125.03830757573765,23.260836859220632,4.0565779292922315,1.3557295783526615,0.03975400186887268,0.013465809551016394,False,False
415,4.15,101.53839892165739,102.12147071651701,1.1251017980432494,0.2,0.1,101.09636891847376,103.54657251456027,-1,125.03830757573765,23.499908654080258,4.048472881183399,1.3638884078347504,0.0396761703146612,0.013546295909980688,False,False
416,4.16,101.79651167412162,101.87839892165739,1.1231017980432494,0.2,0.1,100.85529712361415,103.30150071970064,-1,125.03830757573765,23.24179590161603,4.040384026971606,1.3720963374468214,0.03959848797835375,0.013627260012884279,False,False
417,4.17,101.6163322750607,102.13251167412162,1.1211017980432494,0.2,0.1,101.11140987607837,103.55361347216487,-1,125.03830757573765,23.421975300676948,4.032311334301192,1.3803536626752269,0.03952095458641203,0.013708704655368553,False,False
418,4.18,101.50100281661396,101.9483322750607,1.1191017980432494,0.2,0.1,100.92923047701744,103.36743407310395,-1,125.03830757573765,23.537304759123685,4.024254770881491,1.3886606807845672,0.0394435698657527,0.013790632648949974,False,False
419,4.19,101.39109229238794,101.82900281661396,1.1171017980432494,0.2,0.1,100.81190101857072,103.24610461465721,-1,125.03830757573765,23.64721528334971,4.016214304486355,1.3970176908283913,0.03936633354374275,0.013873046821104351,False,False
420,4.2,101.40839340077223,101.71509229238794,1.1151017980432494,0.2,0.1,100.69999049434469,103.13019409043119,-1,125.03830757573765,23.62991417496542,4.008189902953677,1.4054249936599634,0.039289245348196444,0.013955950015351659,False,False
421,4.21,101.41371046903744,101.72839340077222,1.1131017980432494,0.2,0.1,100.71529160272897,103.14149519881548,-1,125.03830757573765,23.624597106700207,4.000181534185955,1.4138828919430932,0.03921230500738082,0.014039345091341193,False,False
422,4.22,101.72408649306193,101.72971046903744,1.1111017980432494,0.2,0.1,100.7186086709942,103.14081226708069,-1,125.03830757573765,23.314221082675715,3.9921891661498172,1.4223916901630325,0.039135512250011995,0.01412323492493639,False,False
423,4.23,102.06080373496954,102.03608649306193,1.1091017980432494,0.2,0.1,101.02698469501868,103.44518829110518,-1,125.03830757573765,22.977503840768108,3.984212766875553,1.4309516946374363,0.039058866805251724,0.014207622408301201,False,False
424,4.24,102.07440106017975,102.36880373496953,1.1071017980432494,0.2,0.1,101.36170193692628,103.77590553301279,-1,125.03830757573765,22.963906515557895,3.9762523044576694,1.43956321352739,0.038982368402712964,0.014292510449985918,False,False
425,4.25,102.04008815813648,102.37840106017975,1.1051017980432494,0.2,0.1,101.37329926213651,103.783502858223,-1,125.03830757573765,22.998219417601163,3.9683077470544177,1.4482265568485035,0.038906016772455865,0.014377901975013652,False,False
426,4.26,102.34344668956433,102.34008815813648,1.1031017980432494,0.2,0.1,101.33698636009323,103.74318995617973,-1,125.03830757573765,22.694860886173316,3.9603790628873328,1.4569420364820724,0.03882981164498489,0.014463799924967491,False,False
427,4.2700000000000005,102.19836838516274,102.63944668956434,1.1011017980432494,0.2,0.1,101.63834489152109,104.0405484876076,-1,125.03830757573765,22.83993919057491,3.952466220241836,1.4657099661862838,0.03875375275125437,0.014550207258077097,False,False
428,4.28,102.19066073279406,102.49036838516274,1.0991017980432494,0.2,0.1,101.4912665871195,103.88947018320599,-1,125.03830757573765,22.84764684294359,3.9445691874664903,1.4745306616076161,0.038677839822662374,0.014637126949308077,False,False
429,4.29,102.39052799928895,102.47866073279405,1.0971017980432494,0.2,0.1,101.48155893475081,103.8757625308373,-1,125.03830757573765,22.6477795764487,3.9366879329730975,1.4834044402919953,0.038602072591052417,0.014724561990447249,False,False
430,4.3,102.30109646782296,102.67452799928896,1.0951017980432494,0.2,0.1,101.6794262012457,104.06962979733221,-1,125.03830757573765,22.73721110791469,3.928822425236742,1.4923316216964115,0.03852645078871453,0.014812515390193348,False,False
431,4.3100000000000005,102.1338850448538,102.58109646782296,1.0931017980432494,0.2,0.1,101.58799466977972,103.9741982658662,-1,125.03830757573765,22.90442253088385,3.9209726327953254,1.5013125272004233,0.03845097414838128,0.01490099017424562,False,False
432,4.32,102.25259598383491,102.4098850448538,1.0911017980432494,0.2,0.1,101.41878324681055,103.80098684289705,-1,125.03830757573765,22.78571159190274,3.9131385242496126,1.5103474801175352,0.03837564240322899,0.014989989385391422,False,False
433,4.33,102.17760704586509,102.52459598383491,1.0891017980432494,0.2,0.1,101.53549418579166,103.91369778187817,-1,125.03830757573765,22.86070052987256,3.9053200682632694,1.519436805707027,0.038300455286878865,0.015079516083597033,False,False
434,4.34,102.182278109088,102.44560704586509,1.0871017980432494,0.2,0.1,101.45850524782185,103.83270884390834,-1,125.03830757573765,22.856029466649645,3.897517233562407,1.5285808311856672,0.038225412533393066,0.015169573346098475,False,False
435,4.3500000000000005,102.2550177391566,102.446278109088,1.0851017980432494,0.2,0.1,101.46117631104475,103.83137990713125,-1,125.03830757573765,22.783289836581048,3.8897299889356196,1.5377798857392955,0.03815051387727586,0.015260164267488996,False,False
436,4.36,101.82089465719751,102.5150177391566,1.0831017980432494,0.2,0.1,101.53191594111335,103.89811953719986,0,23.506391634624293,23.506391634624293,3.88195830323403,1.5470343005348686,0.0380757590534746,0.015351291959812663,True,False
437,4.37,101.83298834682098,101.82089465719751,1.0811017980432494,-0.0,0.0,100.73979285915426,102.90199645524076,0,23.506391634624293,23.506391634624293,2.713772528088917,2.713772528088917,0.0267728056950014,0.0267728056950014,False,False
438,4.38,101.82834160465092,101.83298834682098,1.0791017980432493,-0.0,0.0,100.75388654877773,102.91209014486424,0,23.506391634624293,23.506391634624293,2.7192055043103114,2.7192055043103114,0.02682567946072556,0.02682567946072556,False,False
439,4.39,101.86228291367948,101.82834160465092,1.0771017980432493,-0.0,0.0,100.75123980660767,102.90544340269416,0,23.506391634624293,23.506391634624293,2.7246493573573876,2.7246493573573876,0.026878656198626616,0.026878656198626616,False,False
440,4.4,101.43644333583947,101.86228291367948,1.0751017980432493,-0.0,0.0,100.78718111563623,102.93738471172273,0,23.506391634624293,23.506391634624293,2.7301041090054876,2.7301041090054876,0.026931736103464,0.026931736103464,False,False
441,4.41,101.12131947040535,101.43644333583947,1.0731017980432493,-0.0,0.0,100.36334153779622,102.50954513388272,0,23.506391634624293,23.506391634624293,2.7355697810736634,2.7355697810736634,0.02698491937034342,0.02698491937034342,False,False
442,4.42,100.9282492314436,101.12131947040535,1.0711017980432493,-0.0,0.0,100.05021767236211,102.1924212684486,0,23.506391634624293,23.506391634624293,2.74104639542465,2.74104639542465,0.027038206194716197,0.027038206194716197,False,False
443,4.43,100.41901560447903,100.9282492314436,1.0691017980432493,-0.0,0.0,99.85914743340035,101.99735102948685,0,23.506391634624293,23.506391634624293,2.7465339739648336,2.7465339739648336,0.027091596772378823,0.027091596772378823,False,False
444,4.44,100.36879508687164,100.41901560447903,1.0671017980432493,-0.0,0.0,99.35191380643577,101.48611740252228,0,23.506391634624293,23.506391634624293,2.7520325386445754,2.7520325386445754,0.027145091299475954,0.027145091299475954,False,False
445,4.45,100.61537547369218,100.36879508687164,1.0651017980432493,-0.0,0.0,99.3036932888284,101.43389688491489,0,23.506391634624293,23.506391634624293,2.7575421114581804,2.7575421114581804,0.02719868997249897,0.02719868997249897,False,False
446,4.46,100.37937531799874,100.61537547369218,1.0631017980432493,-0.0,0.0,99.55227367564893,101.67847727173543,0,23.506391634624293,23.506391634624293,2.7630627144438686,2.7630627144438686,0.02725239298828641,0.02725239298828641,False,False
447,4.47,100.46016612214586,100.37937531799874,1.0611017980432493,-0.0,0.0,99.31827351995548,101.44047711604199,0,23.506391634624293,23.506391634624293,2.7685943696840987,2.7685943696840987,0.027306200544025883,0.027306200544025883,False,False
448,4.48,100.41957773341079,100.46016612214586,1.0591017980432493,-0.0,0.0,99.40106432410262,101.51926792018911,0,23.506391634624293,23.506391634624293,2.7741370993055385,2.7741370993055385,0.027360112837254147,0.027360112837254147,False,False
449,4.49,100.65766044606954,100.41957773341079,1.0571017980432493,-0.0,0.0,99.36247593536754,101.47667953145404,0,23.506391634624293,23.506391634624293,2.7796909254790347,2.7796909254790347,0.027414130065855913,0.027414130065855913,False,False
450,4.5,100.6532108870997,100.65766044606954,1.0551017980432493,-0.0,0.0,99.60255864802629,101.7127622441128,0,23.506391634624293,23.506391634624293,2.7852558704199395,2.7852558704199395,0.02746825242806694,0.02746825242806694,False,False
451,4.51,100.84670414168471,100.6532108870997,1.0531017980432493,-0.0,0.0,99.60010908905646,101.70631268514295,0,23.506391634624293,23.506391634624293,2.790831956388079,2.790831956388079,0.02752248012247349,0.02752248012247349,False,False
452,4.5200000000000005,100.82194228281878,100.84670414168471,1.0511017980432493,-0.0,0.0,99.79560234364146,101.89780593972796,0,23.506391634624293,23.506391634624293,2.7964192056877253,2.7964192056877253,0.027576813348011542,0.027576813348011542,False,False
453,4.53,100.60698908005524,100.82194228281878,1.0491017980432493,-0.0,0.0,99.77284048477553,101.87104408086203,0,23.506391634624293,23.506391634624293,2.802017640667923,2.802017640667923,0.027631252303969678,0.027631252303969678,False,False
454,4.54,100.6893833964806,100.60698908005524,1.0471017980432493,-0.0,0.0,99.559887282012,101.65409087809849,0,23.506391634624293,23.506391634624293,2.8076272837224594,2.8076272837224594,0.027685797189988315,0.027685797189988315,False,False
455,4.55,100.82096099856723,100.6893833964806,1.0451017980432493,-0.0,0.0,99.64428159843735,101.73448519452384,0,23.506391634624293,23.506391634624293,2.8132481572898342,2.8132481572898342,0.027740448206059143,0.027740448206059143,False,False
456,4.5600000000000005,100.66138444584354,100.82096099856723,1.0431017980432493,-0.0,0.0,99.77785920052398,101.86406279661048,0,23.506391634624293,23.506391634624293,2.818880283853589,2.818880283853589,0.027795205552528457,0.027795205552528457,False,False
457,4.57,100.5560413674543,100.66138444584354,1.0411017980432493,-0.0,0.0,99.6202826478003,101.70248624388678,0,23.506391634624293,23.506391634624293,2.8245236859422778,2.8245236859422778,0.02785006943009538,0.02785006943009538,False,False
458,4.58,100.6214100615319,100.5560413674543,1.0391017980432493,-0.0,0.0,99.51693956941105,101.59514316549755,0,23.506391634624293,23.506391634624293,2.8301783861294365,2.8301783861294365,0.027905040039812645,0.027905040039812645,False,False
459,4.59,100.59958103121964,100.6214100615319,1.0371017980432493,-0.0,0.0,99.58430826348865,101.65851185957516,0,23.506391634624293,23.506391634624293,2.835844407033913,2.835844407033913,0.02796011758308803,0.02796011758308803,False,False
460,4.6000000000000005,100.34120457757331,100.59958103121964,1.0351017980432493,-0.0,0.0,99.5644792331764,101.63468282926289,0,23.506391634624293,23.506391634624293,2.8415217713198393,2.8415217713198393,0.028015302261684916,0.028015302261684916,False,False
461,4.61,100.72379553911966,100.34120457757331,1.0331017980432493,-0.0,0.0,99.30810277953006,101.37430637561656,0,23.506391634624293,23.506391634624293,2.8472105016965994,2.8472105016965994,0.02807059427772085,0.02807059427772085,False,False
462,4.62,100.62237448303401,100.72379553911966,1.0311017980432493,-0.0,0.0,99.69269374107641,101.75489733716292,0,23.506391634624293,23.506391634624293,2.852910620919162,2.852910620919162,0.02812599383367076,0.02812599383367076,False,False
463,4.63,100.54681317648236,100.62237448303401,1.0291017980432493,-0.0,0.0,99.59327268499077,101.65147628107725,0,23.506391634624293,23.506391634624293,2.8586221517880532,2.8586221517880532,0.028181501132366282,0.028181501132366282,False,False
464,4.64,100.71921318656479,100.54681317648236,1.0271017980432493,-0.0,0.0,99.51971137843911,101.57391497452561,0,23.506391634624293,23.506391634624293,2.864345117149322,2.864345117149322,0.02823711637699511,0.02823711637699511,False,False
465,4.65,100.49381560452461,100.71921318656479,1.0251017980432495,-0.0,0.0,99.69411138852153,101.74431498460804,0,23.506391634624293,23.506391634624293,2.8700795398948786,2.8700795398948786,0.02829283977110375,0.02829283977110375,False,False
466,4.66,100.68573370967462,100.49381560452461,1.0231017980432493,-0.0,0.0,99.47071380648137,101.51691740256786,0,23.506391634624293,23.506391634624293,2.8758254429624626,2.8758254429624626,0.02834867151859688,0.02834867151859688,False,False
467,4.67,100.76670472720177,100.68573370967462,1.0211017980432493,-0.0,0.0,99.66463191163137,101.70683550771787,0,23.506391634624293,23.506391634624293,2.881582849335612,2.881582849335612,0.02840461182373688,0.02840461182373688,False,False
468,4.68,100.83961162500842,100.76670472720177,1.0191017980432493,-0.0,0.0,99.74760292915852,101.78580652524502,0,23.506391634624293,23.506391634624293,2.887351782044001,2.887351782044001,0.028460660891146516,0.028460660891146516,False,False
469,4.69,100.89785790837789,100.83961162500842,1.0171017980432495,-0.0,0.0,99.82250982696516,101.85671342305167,0,23.506391634624293,23.506391634624293,2.893132264163367,2.893132264163367,0.02851681892580804,0.02851681892580804,False,False
470,4.7,100.32444691762134,100.89785790837789,1.0151017980432493,-0.0,0.0,99.88275611033464,101.91295970642113,0,23.506391634624293,23.506391634624293,2.8989243188156895,2.8989243188156895,0.02857308613306464,0.02857308613306464,False,False
471,4.71,99.97402720307595,100.32444691762134,1.0131017980432493,-0.0,0.0,99.31134511957809,101.3375487156646,0,23.506391634624293,23.506391634624293,2.9047279691691106,2.9047279691691106,0.02862946271861866,0.02862946271861866,False,False
472,4.72,99.75671363115784,99.97402720307595,1.0111017980432493,-0.0,0.0,98.9629254050327,100.98512900111919,0,23.506391634624293,23.506391634624293,2.910543238438323,2.910543238438323,0.02868594888853604,0.02868594888853604,False,False
473,4.73,99.6223312264219,99.75671363115784,1.0091017980432495,-0.0,0.0,98.74761183311459,100.76581542920108,0,23.506391634624293,23.506391634624293,2.916370149884328,2.916370149884328,0.028742544849242657,0.028742544849242657,False,False
474,4.74,99.71477372422403,99.6223312264219,1.0071017980432493,-0.0,0.0,98.61522942837865,100.62943302446516,0,23.506391634624293,23.506391634624293,2.9222087268148216,2.9222087268148216,0.02879925080752821,0.02879925080752821,False,False
475,4.75,99.83530421348533,99.71477372422403,1.0051017980432493,-0.0,0.0,98.70967192618077,100.71987552226729,0,23.506391634624293,23.506391634624293,2.9280589925841185,2.9280589925841185,0.02885606697054488,0.02885606697054488,False,False
476,4.76,99.55334032769576,99.83530421348533,1.0031017980432493,-0.0,0.0,98.83220241544208,100.83840601152858,0,23.506391634624293,23.506391634624293,2.9339209705933316,2.9339209705933316,0.028912993545808896,0.028912993545808896,False,False
477,4.7700000000000005,99.51252642468607,99.55334032769576,1.0011017980432495,-0.0,0.0,98.55223852965251,100.55444212573902,0,23.506391634624293,23.506391634624293,2.939794684290297,2.939794684290297,0.028970030741199304,0.028970030741199304,False,False
478,4.78,99.65146054701175,99.51252642468607,0.9991017980432493,-0.0,0.0,98.51342462664282,100.51162822272933,0,23.506391634624293,23.506391634624293,2.945680157169919,2.945680157169919,0.029027178764960748,0.029027178764960748,False,False
479,4.79,99.64970160911464,99.65146054701175,0.9971017980432493,-0.0,0.0,98.6543587489685,100.648562345055,0,23.506391634624293,23.506391634624293,2.9515774127741397,2.9515774127741397,0.029084437825703358,0.029084437825703358,False,False
480,4.8,100.09564797739655,99.64970160911464,0.9951017980432494,-0.0,0.0,98.65459981107139,100.6448034071579,0,23.506391634624293,23.506391634624293,2.9574864746919047,2.9574864746919047,0.029141808132401303,0.029141808132401303,False,False
481,4.8100000000000005,100.36922946754075,100.09564797739655,0.9931017980432494,-0.0,0.0,99.1025461793533,101.08874977543981,0,23.506391634624293,23.506391634624293,2.9634073665595118,2.9634073665595118,0.02919928989439624,0.02919928989439624,False,False
482,4.82,100.56832752412981,100.36922946754075,0.9911017980432493,-0.0,0.0,99.3781276694975,101.360331265584,0,23.506391634624293,23.506391634624293,2.9693401120605785,2.9693401120605785,0.029256883321396754,0.029256883321396754,False,False
483,4.83,100.52488229248608,100.56832752412981,0.9891017980432493,-0.0,0.0,99.57922572608656,101.55742932217306,0,23.506391634624293,23.506391634624293,2.9752847349260105,2.9752847349260105,0.029314588623477134,0.029314588623477134,False,False
484,4.84,100.80511954749286,100.52488229248608,0.9871017980432494,-0.0,0.0,99.53778049444283,101.51198409052934,0,23.506391634624293,23.506391634624293,2.9812412589343493,2.9812412589343493,0.02937240601108082,0.02937240601108082,False,False
485,4.8500000000000005,100.97000495996986,100.80511954749286,0.9851017980432494,-0.0,0.0,99.82001774944962,101.79022134553611,0,23.506391634624293,23.506391634624293,2.987209707911741,2.987209707911741,0.029430335695019516,0.029430335695019516,False,False
